Rk,Player,Nation,Position,Team,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Minutes,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
121,Kevin Danso,at AUT,DF,Tottenham,26-225,1998,6,5,482,5.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,10,17,1,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches,482,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,2,33.3,1.12,0.37,0.00,0.00,17.5,0,0.07,-0.4,-0.4,342,387,88.4,6292,2032,113,125,90.4,206,221,93.2,20,37,54.1,0.1,-0.1,2,22,2,1,7,1.31,6,0,0,0,0,2,0.37,2,0,0,0,0,0,453,55,241,190,24,7,453,1,50.0,1,50.0,320,0,7,1,334,0,6,0,1,2,4,0,0,0,21,12,8,60.0
125,Kevin De Bruyne,be BEL,"MF,FW",Manchester City,33-308,1991,24,16,1455,16.2,3,7,10,3,0,0,2,0,3.4,3.4,7.6,11.0,47,128,132,0.19,0.43,0.62,0.19,0.62,0.21,0.47,0.68,0.21,0.68,Matches,1455,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,48,13,27.1,2.97,0.80,0.06,0.23,21.9,6,0.07,-0.4,-0.4,756,1000,75.6,12912,3720,382,449,85.1,289,377,76.7,75,129,58.1,5.7,-0.6,51,75,48,10,101,6.24,64,24,3,2,2,11,0.68,9,1,0,1,0,0,1153,10,70,391,702,66,1153,12,40.0,14,46.7,677,18,24,25,862,0,14,5,115,7,8,0,0,0,53,4,14,22.2
454,Kevin Schade,de GER,FW,Brentford,23-156,2001,34,22,1998,22.2,8,2,10,8,0,0,3,0,6.5,6.5,3.4,9.9,56,32,144,0.36,0.09,0.45,0.36,0.45,0.29,0.15,0.45,0.29,0.45,Matches,1998,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,46,20,43.5,2.07,0.90,0.17,0.40,11.9,0,0.14,+1.5,+1.5,287,487,58.9,4447,1252,160,232,69.0,101,166,60.8,17,41,41.5,1.6,-1.4,20,29,9,3,50,2.25,29,6,6,4,1,9,0.41,5,0,1,3,0,0,780,37,128,217,450,124,780,29,36.7,44,55.7,395,34,52,34,484,0,19,13,36,5,23,0,0,0,76,76,63,54.7
516,Kieran Trippier,eng ENG,DF,Newcastle Utd,34-225,1990,23,13,1192,13.2,0,3,3,0,0,0,1,0,0.1,0.1,1.3,1.3,25,106,52,0.00,0.23,0.23,0.00,0.23,0.01,0.10,0.10,0.01,0.10,Matches,1192,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,0,0.0,0.23,0.00,0.00,N/a,22.2,1,0.03,-0.1,-0.1,942,1147,82.1,16029,5612,460,489,94.1,387,453,85.4,75,157,47.8,1.4,+1.7,19,65,17,2,49,3.70,29,18,0,0,0,6,0.45,4,2,0,0,0,0,1267,45,354,550,371,12,1267,4,57.1,3,42.9,562,4,11,7,780,0,16,2,74,11,19,0,0,0,61,19,14,57.6
504,Kieran Tierney,sct SCO,"DF,FW",Arsenal,27-331,1997,10,1,181,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,5,12,22,0.00,0.00,0.00,0.00,0.00,0.10,0.43,0.53,0.10,0.53,Matches,181,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.50,0.00,0.00,N/a,2.6,0,0.21,-0.2,-0.2,96,117,82.1,1508,461,52,55,94.5,36,46,78.3,6,11,54.5,0.5,-0.9,7,7,5,2,8,3.98,7,1,0,0,0,0,0.00,0,0,0,0,0,0,133,4,20,46,67,4,133,1,33.3,1,33.3,58,1,1,0,90,0,0,2,10,2,4,0,0,0,3,3,5,37.5
130,Kiernan Dewsbury-Hall,eng ENG,"MF,FW",Chelsea,26-238,1998,12,2,259,2.9,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,5,14,11,0.00,0.35,0.35,0.00,0.35,0.08,0.37,0.45,0.08,0.45,Matches,259,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.35,0.00,0.00,N/a,7.8,0,0.22,-0.2,-0.2,127,152,83.6,1898,319,75,82,91.5,47,56,83.9,5,10,50.0,0.2,-0.1,3,12,3,0,5,1.73,5,0,0,0,0,1,0.35,1,0,0,0,0,0,181,4,28,95,58,6,181,2,50.0,2,50.0,93,0,1,3,137,0,4,0,2,1,5,0,0,0,9,0,1,0.0
319,Kobbie Mainoo,eng ENG,MF,Manchester Utd,20-013,2005,21,17,1416,15.7,0,0,0,0,0,0,5,0,0.6,0.6,1.6,2.2,21,56,38,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches,1416,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,13,2,15.4,0.83,0.13,0.00,0.00,20.8,0,0.04,-0.6,-0.6,627,728,86.1,8304,2079,398,433,91.9,157,179,87.7,28,39,71.8,1.3,-1.6,14,45,9,0,29,1.84,24,0,4,1,0,1,0.06,1,0,0,0,0,0,924,19,175,523,235,32,924,23,50.0,21,45.7,568,10,30,32,656,0,26,2,4,19,24,0,0,0,77,18,27,40.0
332,Konstantinos Mavropanos,gr GRE,DF,West Ham,27-142,1997,30,20,1944,21.6,0,0,0,0,0,0,6,1,1.5,1.5,0.5,2.0,16,60,2,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches,1944,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,18,5,27.8,0.83,0.23,0.00,0.00,14.8,0,0.09,-1.5,-1.5,1010,1176,85.9,19926,6819,321,352,91.2,586,635,92.3,97,166,58.4,0.4,-0.5,5,60,4,1,16,0.74,12,0,1,0,1,0,0.00,0,0,0,0,0,0,1428,221,743,631,62,24,1428,9,52.9,5,29.4,792,1,12,0,934,1,17,3,2,38,22,0,0,0,67,56,24,70.0
371,Kosta Nedeljković,rs SRB,DF,Aston Villa,19-137,2005,5,0,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,126,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,47,53,88.7,853,185,22,23,95.7,21,25,84.0,4,5,80.0,0.0,0.0,0,5,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,66,4,15,32,19,0,66,1,50.0,1,50.0,27,0,1,0,32,0,0,0,1,0,5,0,0,0,4,0,1,0.0
518,Kostas Tsimikas,gr GRE,DF,Liverpool,28-355,1996,16,7,666,7.4,0,1,1,0,0,0,2,0,0.4,0.4,1.8,2.2,15,67,38,0.00,0.14,0.14,0.00,0.14,0.05,0.25,0.30,0.05,0.30,Matches,666,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,4,2,50.0,0.54,0.27,0.00,0.00,16.1,0,0.10,-0.4,-0.4,447,534,83.7,7676,2524,214,227,94.3,182,206,88.3,42,82,51.2,2.0,-0.8,11,39,9,3,23,3.10,16,6,0,1,0,2,0.27,1,1,0,0,0,0,607,24,136,280,195,11,607,4,50.0,2,25.0,298,2,4,4,382,0,9,1,53,10,17,0,0,0,26,5,6,45.5
10,Kristoffer Ajer,no NOR,DF,Brentford,27-015,1998,21,17,1395,15.5,0,0,0,0,0,0,5,0,0.8,0.8,1.2,2.1,27,52,42,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches,1395,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,8,3,37.5,0.52,0.19,0.00,0.00,10.2,0,0.10,-0.8,-0.8,483,618,78.2,7530,2707,251,290,86.6,189,237,79.7,26,53,49.1,0.5,-1.2,8,41,7,4,18,1.16,15,0,1,0,0,2,0.13,2,0,0,0,0,0,765,52,257,356,158,35,765,7,43.8,8,50.0,376,2,15,12,477,0,12,1,14,12,17,0,0,0,42,27,22,55.1
534,Kyle Walker-Peters,eng ENG,DF,Southampton,28-019,1997,32,32,2828,31.4,0,2,2,0,0,0,5,0,0.8,0.8,2.7,3.6,112,134,139,0.00,0.06,0.06,0.00,0.06,0.03,0.09,0.11,0.03,0.11,Matches,2828,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,20,6,30.0,0.64,0.19,0.00,0.00,18.3,0,0.04,-0.8,-0.8,1450,1647,88.0,21806,6437,806,859,93.8,558,622,89.7,55,91,60.4,2.3,-0.7,23,117,29,4,62,1.97,39,3,10,3,2,7,0.22,5,0,1,1,0,0,1970,149,603,854,529,58,1970,37,41.1,39,43.3,1228,23,32,38,1391,0,28,2,51,18,28,0,0,0,130,11,21,34.4
533,Kyle Walker,eng ENG,DF,Manchester City,34-339,1990,15,9,970,10.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,12,64,11,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches,970,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,2,40.0,0.46,0.19,0.00,0.00,27.7,0,0.03,-0.1,-0.1,724,826,87.7,11928,3918,367,388,94.6,305,334,91.3,42,82,51.2,1.3,-0.4,7,63,7,4,17,1.58,17,0,0,0,0,0,0.00,0,0,0,0,0,0,892,26,197,473,228,5,892,3,50.0,2,33.3,499,0,9,2,630,0,6,1,14,3,10,0,0,0,46,9,7,56.3
61,Lamare Bogarde,nl NED,"DF,MF",Aston Villa,21-117,2004,8,5,476,5.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,12,14,9,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,476,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,1,100.0,0.19,0.19,0.00,0.00,20.2,0,0.04,0.0,0.0,240,272,88.2,3682,1154,129,139,92.8,107,116,92.2,3,9,33.3,0.1,-0.1,2,24,1,0,10,1.89,8,1,0,0,1,1,0.19,1,0,0,0,0,0,325,16,95,191,40,4,325,2,50.0,1,25.0,173,1,6,8,212,0,8,0,0,1,6,0,0,0,13,6,6,50.0
517,Leandro Trossard,be BEL,FW,Arsenal,30-149,1994,34,25,2264,25.2,8,5,13,8,0,0,4,1,6.6,6.6,5.1,11.8,71,91,202,0.32,0.20,0.52,0.32,0.52,0.26,0.20,0.47,0.26,0.47,Matches,2264,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,66,20,30.3,2.62,0.80,0.12,0.40,16.0,0,0.10,+1.4,+1.4,616,837,73.6,10098,2709,324,382,84.8,238,313,76.0,42,82,51.2,3.5,-0.1,36,40,41,9,78,3.10,61,2,5,4,1,6,0.24,6,0,0,0,0,0,1118,15,117,350,667,137,1118,29,41.4,31,44.3,710,27,53,42,836,1,24,5,78,9,16,0,0,0,90,6,21,22.2
123,Leif Davis,eng ENG,DF,Ipswich Town,25-110,2000,31,30,2563,28.5,1,2,3,1,0,0,5,1,0.9,0.9,4.3,5.2,48,55,117,0.04,0.07,0.11,0.04,0.11,0.03,0.15,0.18,0.03,0.18,Matches,2563,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,14,2,14.3,0.49,0.07,0.07,0.50,20.4,2,0.06,+0.1,+0.1,854,1194,71.5,14708,5905,398,463,86.0,367,474,77.4,75,201,37.3,4.2,-2.3,54,30,26,11,85,2.98,42,36,3,1,1,4,0.14,3,0,1,0,0,0,1459,115,517,484,477,36,1459,13,35.1,17,45.9,659,10,36,14,770,0,25,3,148,25,26,0,2,0,111,33,22,60.0
562,Leny Yoro,fr FRA,DF,Manchester Utd,19-170,2005,19,11,1069,11.9,0,0,0,0,0,0,5,0,0.7,0.7,0.0,0.7,19,48,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,1069,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,1,20.0,0.42,0.08,0.00,0.00,8.6,0,0.15,-0.7,-0.7,642,696,92.2,10301,3393,294,308,95.5,306,326,93.9,26,40,65.0,0.2,0.0,1,43,4,1,7,0.59,4,0,0,0,1,0,0.00,0,0,0,0,0,0,814,80,378,377,61,13,814,1,33.3,2,66.7,553,1,3,2,588,0,9,1,1,17,10,0,0,0,41,16,15,51.6
43,Leon Bailey,jm JAM,"FW,MF",Aston Villa,27-266,1997,23,14,1138,12.6,1,2,3,1,0,0,3,0,1.7,1.7,1.5,3.3,57,35,121,0.08,0.16,0.24,0.08,0.24,0.14,0.12,0.26,0.14,0.26,Matches,1138,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,28,6,21.4,2.21,0.47,0.04,0.17,17.3,2,0.06,-0.7,-0.7,273,386,70.7,4275,1048,149,183,81.4,99,122,81.1,18,38,47.4,2.9,+0.5,16,16,20,2,38,3.01,23,1,8,3,0,4,0.32,4,0,0,0,0,0,539,18,76,155,318,69,539,22,38.6,24,42.1,344,33,35,25,386,0,12,3,34,3,4,1,0,0,59,6,9,40.0
522,Lesley Ugochukwu,fr FRA,MF,Southampton,21-037,2004,23,15,1447,16.1,1,1,2,1,0,0,5,0,0.8,0.8,1.0,1.8,27,48,20,0.06,0.06,0.12,0.06,0.12,0.05,0.06,0.11,0.05,0.11,Matches,1447,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,9,1,11.1,0.56,0.06,0.11,1.00,18.4,0,0.09,+0.2,+0.2,536,634,84.5,8330,1847,258,295,87.5,239,260,91.9,20,35,57.1,0.6,0.0,14,50,6,1,23,1.43,19,0,1,2,0,1,0.06,0,0,0,1,0,0,793,45,191,446,162,23,793,18,69.2,7,26.9,431,6,12,10,538,0,26,0,6,12,22,0,1,0,59,18,17,51.4
107,Levi Colwill,eng ENG,DF,Chelsea,22-065,2003,31,31,2789,31.0,1,1,2,1,0,0,8,0,1.3,1.3,1.1,2.5,13,124,11,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,Matches,2789,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,16,3,18.8,0.52,0.10,0.06,0.33,9.9,0,0.08,-0.3,-0.3,2167,2418,89.6,39487,13936,750,809,92.7,1264,1327,95.3,131,227,57.7,1.2,-0.1,14,144,7,3,37,1.19,33,2,0,0,1,3,0.10,2,0,0,0,0,1,2669,330,1241,1310,128,35,2669,6,60.0,4,40.0,1526,1,13,8,1964,0,42,4,13,31,28,0,1,0,108,76,51,59.8
108,Lewis Cook,eng ENG,"MF,DF",Bournemouth,28-088,1997,33,29,2726,30.3,1,3,4,1,0,0,8,0,0.9,0.9,4.1,5.0,33,152,48,0.03,0.10,0.13,0.03,0.13,0.03,0.14,0.17,0.03,0.17,Matches,2726,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,14,4,28.6,0.46,0.13,0.07,0.25,23.4,1,0.07,+0.1,+0.1,1131,1478,76.5,19703,6794,495,585,84.6,508,599,84.8,104,229,45.4,3.7,-1.1,47,149,25,10,86,2.84,66,18,0,0,0,5,0.17,2,1,0,2,0,0,1776,82,416,930,449,19,1776,10,58.8,7,41.2,779,4,29,16,888,0,46,3,126,40,41,0,1,0,178,40,34,54.1
223,Lewis Hall,eng ENG,DF,Newcastle Utd,20-236,2004,27,24,2189,24.3,0,4,4,0,0,0,3,0,0.4,0.4,4.3,4.7,41,123,80,0.00,0.16,0.16,0.00,0.16,0.02,0.18,0.19,0.02,0.19,Matches,2189,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,11,1,9.1,0.45,0.04,0.00,0.00,18.8,0,0.04,-0.4,-0.4,1300,1592,81.7,21999,8891,653,715,91.3,525,617,85.1,104,202,51.5,3.7,-0.3,34,114,17,5,63,2.59,44,18,0,1,0,6,0.25,5,1,0,0,0,0,1820,95,623,804,414,47,1820,11,52.4,7,33.3,950,13,33,20,1094,0,9,1,110,18,41,0,0,0,119,30,31,49.2
152,Lewis Dunk,eng ENG,DF,Brighton,33-162,1991,24,22,1993,22.1,0,0,0,0,0,0,5,0,0.8,0.8,0.5,1.3,20,142,3,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,1993,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,12,3,25.0,0.54,0.14,0.00,0.00,12.1,1,0.07,-0.8,-0.8,1724,1897,90.9,32037,10345,640,665,96.2,931,979,95.1,140,224,62.5,1.0,-0.5,6,154,6,0,19,0.86,17,0,0,0,0,3,0.14,2,0,0,1,0,0,2062,245,966,994,112,21,2062,0,0.0,1,100.0,1302,0,8,3,1509,0,7,2,5,12,10,0,0,1,102,49,30,62.0
346,Lewis Miley,eng ENG,MF,Newcastle Utd,19-001,2006,12,1,249,2.8,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.6,2,14,7,0.36,0.00,0.36,0.36,0.36,0.20,0.01,0.21,0.20,0.21,Matches,249,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,2,66.7,1.08,0.72,0.33,0.50,14.6,0,0.18,+0.5,+0.5,142,162,87.7,2084,349,80,90,88.9,49,51,96.1,7,8,87.5,0.3,0.0,1,10,4,0,3,1.08,2,0,0,0,1,0,0.00,0,0,0,0,0,0,198,5,37,105,57,5,198,1,33.3,1,33.3,96,0,5,1,141,0,3,0,0,2,9,0,0,0,16,5,5,50.0
127,Liam Delap,eng ENG,FW,Ipswich Town,22-083,2003,33,30,2424,26.9,12,2,14,10,2,2,9,0,9.1,7.5,1.9,9.4,59,30,104,0.45,0.07,0.52,0.37,0.45,0.34,0.07,0.41,0.28,0.35,Matches,2424,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,62,27,43.5,2.30,1.00,0.16,0.37,15.9,0,0.12,+2.9,+2.5,208,341,61.0,2873,639,116,165,70.3,65,103,63.1,9,23,39.1,1.4,+0.1,20,16,6,0,60,2.23,27,0,11,13,2,7,0.26,3,0,2,0,2,0,647,29,78,270,320,87,645,38,46.3,35,42.7,424,28,96,55,507,0,65,13,5,2,7,2,0,0,64,52,67,43.7
328,Lisandro Martínez,ar ARG,DF,Manchester Utd,27-104,1998,20,20,1751,19.5,2,1,3,2,0,0,7,0,1.3,1.3,1.1,2.4,23,117,7,0.10,0.05,0.15,0.10,0.15,0.07,0.06,0.13,0.07,0.13,Matches,1751,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,17,6,35.3,0.87,0.31,0.12,0.33,15.9,0,0.08,+0.7,+0.7,1200,1342,89.4,20292,7055,522,554,94.2,601,646,93.0,64,116,55.2,1.3,-0.1,9,91,18,2,26,1.34,23,0,0,0,1,2,0.10,2,0,0,0,0,0,1524,156,713,697,125,18,1524,6,85.7,1,14.3,1017,2,1,3,1069,0,22,0,9,32,24,0,0,0,81,16,13,55.2
276,Lloyd Kelly,eng ENG,DF,Newcastle Utd,26-208,1998,10,4,303,3.4,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,0,9,5,0.00,0.30,0.30,0.00,0.30,0.12,0.14,0.26,0.12,0.26,Matches,303,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,0,0.0,0.89,0.00,0.00,N/a,7.3,0,0.14,-0.4,-0.4,146,181,80.7,2636,867,57,65,87.7,78,87,89.7,10,24,41.7,0.1,+0.5,2,6,1,1,2,0.59,2,0,0,0,0,1,0.30,1,0,0,0,0,0,215,26,105,94,19,4,215,2,66.7,1,33.3,120,0,3,2,129,0,5,1,1,1,4,0,0,0,19,6,2,75.0
55,Lucas Bergvall,se SWE,MF,Tottenham,19-089,2006,27,11,1212,13.5,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,33,49,31,0.00,0.07,0.07,0.00,0.07,0.05,0.04,0.09,0.05,0.09,Matches,1212,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,12,2,16.7,0.89,0.15,0.00,0.00,19.9,0,0.06,-0.7,-0.7,629,720,87.4,10567,2202,295,321,91.9,264,294,89.8,53,71,74.6,0.8,+0.4,11,53,7,3,22,1.63,16,4,0,0,0,4,0.30,3,0,0,1,0,0,885,36,188,478,232,22,885,21,46.7,20,44.4,531,4,20,19,586,0,20,0,21,24,19,0,0,0,73,9,8,52.9
403,Lucas Paquetá,br BRA,"MF,FW",West Ham,27-248,1997,30,26,2257,25.1,4,0,4,2,2,2,8,0,5.2,3.6,3.0,6.6,20,140,82,0.16,0.00,0.16,0.08,0.08,0.21,0.12,0.33,0.14,0.27,Matches,2257,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,38,3,7.9,1.52,0.12,0.05,0.67,19.6,4,0.09,-1.2,-1.6,1047,1353,77.4,17297,5517,552,657,84.0,363,458,79.3,108,170,63.5,3.2,-3.0,35,121,41,4,78,3.11,64,2,2,5,1,6,0.24,3,0,0,2,1,0,1672,58,338,919,428,56,1670,17,40.5,20,47.6,862,2,51,50,1181,0,49,6,28,17,35,0,1,0,140,47,57,45.2
135,Lucas Digne,fr FRA,DF,Aston Villa,31-286,1993,30,27,2241,24.9,0,4,4,0,0,0,4,0,0.8,0.8,4.4,5.1,23,54,140,0.00,0.16,0.16,0.00,0.16,0.03,0.17,0.21,0.03,0.21,Matches,2241,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,13,3,23.1,0.52,0.12,0.00,0.00,22.7,5,0.06,-0.8,-0.8,924,1232,75.0,14998,4806,470,533,88.2,375,477,78.6,58,146,39.7,3.9,-0.4,35,43,29,18,63,2.53,39,18,1,0,1,5,0.20,5,0,0,0,0,0,1473,90,510,449,524,28,1473,9,47.4,9,47.4,669,4,17,15,804,0,20,7,138,25,36,0,0,0,98,34,26,56.7
469,Luis Sinisterra,co COL,"FW,MF",Bournemouth,25-319,1999,12,1,236,2.6,1,1,2,1,0,0,0,0,1.2,1.2,1.4,2.6,19,6,38,0.38,0.38,0.76,0.38,0.76,0.46,0.54,1.00,0.46,1.00,Matches,236,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,13,6,46.2,4.96,2.29,0.08,0.17,14.8,0,0.09,-0.2,-0.2,73,93,78.5,1067,200,44,48,91.7,22,32,68.8,5,5,100.0,1.3,-0.4,9,6,2,2,14,5.29,11,0,1,0,0,1,0.38,1,0,0,0,0,0,155,7,18,41,96,23,155,8,40.0,10,50.0,95,10,6,3,102,0,4,1,7,1,2,0,0,0,17,3,7,30.0
216,Luis Guilherme,br BRA,"MF,FW",West Ham,19-082,2006,11,1,138,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,3,13,0.00,0.00,0.00,0.00,0.00,0.19,0.05,0.24,0.19,0.24,Matches,138,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,1,33.3,1.96,0.65,0.00,0.00,14.9,0,0.10,-0.3,-0.3,47,56,83.9,727,154,30,31,96.8,13,15,86.7,4,7,57.1,0.1,-0.1,3,3,3,2,10,6.52,6,1,1,1,0,0,0.00,0,0,0,0,0,0,85,3,19,30,37,4,85,5,55.6,2,22.2,42,1,4,3,55,0,0,0,8,3,0,0,0,0,7,2,1,66.7
133,Luis Díaz,co COL,FW,Liverpool,28-109,1997,33,26,2225,24.7,12,5,17,12,0,0,2,0,10.0,10.0,4.9,14.9,103,103,269,0.49,0.20,0.69,0.49,0.69,0.40,0.20,0.60,0.40,0.60,Matches,2225,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,65,27,41.5,2.63,1.09,0.18,0.44,13.5,0,0.15,+2.0,+2.0,697,827,84.3,11124,2406,374,422,88.6,239,278,86.0,56,68,82.4,4.3,+0.1,54,45,43,6,116,4.69,87,0,16,4,0,16,0.65,13,0,1,0,2,0,1109,15,78,382,668,155,1109,51,45.9,48,43.2,733,55,51,43,878,0,48,10,30,7,21,2,0,0,98,12,33,26.7
559,Luke Woolfenden,eng ENG,DF,Ipswich Town,26-193,1998,14,11,1097,12.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1097,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.08,0.00,0.00,N/a,12.9,0,0.03,0.0,0.0,450,513,87.7,8278,2806,168,174,96.6,242,259,93.4,36,69,52.2,0.0,0.0,0,27,0,0,2,0.16,2,0,0,0,0,0,0.00,0,0,0,0,0,0,638,139,365,264,9,3,638,0,N/a,0,N/a,341,0,4,0,399,0,5,1,0,18,6,0,0,0,35,15,12,55.6
